"VelocidadViento","Humedad","Temperatura","DíaFestivo","DíaSemana","DíaNoLaborable","Estación","Clima","Fecha","Año","Mes","Hora","Total"
0.1343,0.51,0.72,0,4,1,3,1,"2011-09-01",0,9,15,180
0.194,0.58,0.76,0,4,1,3,1,"2012-07-19",1,7,10,202
0,0.43,0.4,1,4,0,4,1,"2012-11-22",1,11,18,74
0.0896,0.78,0.56,0,2,1,1,2,"2012-03-20",1,3,0,32
0.1045,0.53,0.34,0,5,1,4,1,"2012-11-16",1,11,9,357
0.1045,0.73,0.6,0,4,1,2,1,"2012-03-22",1,3,14,261
0,0.61,0.7,0,5,1,3,2,"2012-08-24",1,8,22,252
0.2836,0.64,0.56,0,6,0,4,2,"2012-10-27",1,10,16,615
0,0.46,0.34,0,3,1,4,1,"2012-11-14",1,11,12,243
0.1343,0.55,0.18,0,1,1,1,2,"2011-01-31",0,1,14,92
0.194,0.82,0.42,0,5,1,1,2,"2012-03-16",1,3,2,9
0.0896,0.51,0.5,0,3,1,2,2,"2012-04-25",1,4,23,109
0.1642,0.78,0.66,0,6,0,3,1,"2011-08-06",0,8,1,67
0.1642,0.65,0.68,0,0,0,2,1,"2011-06-05",0,6,19,361
0.2836,0.65,0.7,0,3,1,3,1,"2011-08-17",0,8,23,109
0,0.8,0.22,0,1,1,1,1,"2011-02-07",0,2,9,120
0.0896,0.74,0.18,0,4,1,1,1,"2011-01-27",0,1,21,45
0,0.7,0.74,0,5,1,3,1,"2012-08-31",1,8,9,398
0.1343,0.63,0.8,0,3,1,2,1,"2011-06-08",0,6,20,285
0.2239,0.94,0.56,0,2,1,2,3,"2012-05-15",1,5,5,12
0.2985,0.39,0.66,0,0,0,2,1,"2012-06-03",1,6,12,689
0.194,0.4,0.2,0,6,0,1,1,"2012-01-14",1,1,11,181
0.2537,0.42,0.7,0,3,1,3,1,"2012-07-25",1,7,8,789
0.0896,0.66,0.72,1,1,0,3,2,"2011-07-04",0,7,9,242
0.4478,0.79,0.72,0,6,0,3,2,"2011-08-06",0,8,18,217
0.3881,0.31,0.8,0,1,1,3,1,"2012-06-25",1,6,16,419
0.3284,1,0.42,0,5,1,1,2,"2012-01-27",1,1,6,75
0.2239,0.65,0.7,0,5,1,3,2,"2012-08-24",1,8,20,366
0.1642,0.83,0.66,0,1,1,3,2,"2012-07-09",1,7,9,368
0.4925,0.43,0.38,0,1,1,1,1,"2011-02-14",0,2,19,99
0.1343,0.87,0.24,0,6,0,1,2,"2012-02-04",1,2,23,72
0.0896,0.65,0.28,0,3,1,4,1,"2012-12-19",1,12,2,4
0.1642,0.78,0.66,0,6,0,3,2,"2011-08-06",0,8,3,46
0.1045,0.49,0.34,0,5,1,1,1,"2012-02-03",1,2,22,123
0.2537,0.49,0.32,0,6,0,4,2,"2012-11-03",1,11,5,13
0.2836,0.77,0.52,0,1,1,4,1,"2012-12-10",1,12,19,430
0.1343,0.77,0.48,0,3,1,4,1,"2011-10-05",0,10,0,44
0.3881,0.54,0.44,0,5,1,4,2,"2011-10-21",0,10,19,253
0.194,0.76,0.4,0,6,0,2,2,"2012-03-31",1,3,1,88
0.1343,0.81,0.34,0,6,0,1,1,"2011-12-31",0,12,8,51
0.1642,0.71,0.42,0,4,1,1,2,"2012-01-12",1,1,19,335
0.2239,0.88,0.44,0,1,1,4,1,"2011-11-28",0,11,3,13
0.194,0.94,0.46,0,0,0,1,2,"2011-01-02",0,1,4,9
0.2239,0.65,0.7,0,5,1,2,3,"2011-06-10",0,6,0,72
0.1343,0.71,0.4,0,0,0,2,1,"2012-04-29",1,4,9,190
0.2985,0.54,0.38,0,4,1,1,2,"2011-02-24",0,2,13,93
0.1343,0.74,0.74,0,5,1,3,2,"2011-08-26",0,8,18,416
0.3284,0.57,0.66,0,1,1,2,1,"2011-04-25",0,4,19,387
0.3284,0.45,0.3,0,2,1,1,1,"2012-02-28",1,2,6,108
0.0896,0.49,0.8,0,1,1,3,1,"2012-08-27",1,8,14,251
0.2537,0.42,0.74,0,5,1,3,1,"2011-07-15",0,7,17,588
0.1045,0.83,0.62,0,6,0,2,1,"2011-06-18",0,6,1,98
0,0.54,0.7,0,5,1,3,2,"2012-07-13",1,7,8,715
0.3582,0.44,0.86,0,4,1,3,1,"2012-07-05",1,7,10,188
0.1642,0.63,0.84,0,5,1,3,2,"2011-07-22",0,7,8,329
0.6119,0.49,0.3,0,5,1,1,1,"2011-02-25",0,2,20,67
0.194,0.49,0.58,0,1,1,4,1,"2011-10-17",0,10,14,170
0.2985,0.4,0.36,0,1,1,1,1,"2011-02-14",0,2,2,7
0.1343,0.46,0.82,0,3,1,3,3,"2011-07-13",0,7,14,120
0.0896,0.93,0.3,0,1,1,4,1,"2011-12-05",0,12,6,97
0.0896,0.88,0.46,0,4,1,4,1,"2011-10-06",0,10,21,197
0.2239,0.41,0.82,0,6,0,3,1,"2011-07-09",0,7,13,421
0,0.87,0.3,0,3,1,4,1,"2011-11-09",0,11,7,303
0.4478,0.36,0.5,0,1,1,2,1,"2012-04-09",1,4,20,282
0.194,0.43,0.18,0,1,1,2,1,"2011-03-28",0,3,5,13
0.1045,0.77,0.44,0,4,1,1,1,"2012-03-15",1,3,4,17
0.1343,0.56,0.58,0,6,0,2,1,"2012-06-16",1,6,0,140
0,0.69,0.22,0,0,0,1,1,"2011-01-16",0,1,3,18
0.1642,0.4,0.38,0,6,0,4,1,"2012-11-17",1,11,17,408
0.2537,0.67,0.44,0,0,0,1,2,"2012-01-01",1,1,21,75
0.194,0.76,0.38,0,0,0,4,1,"2011-11-06",0,11,19,155
0.194,0.69,0.62,0,1,1,2,2,"2011-05-02",0,5,13,176
0,0.7,0.24,0,5,1,4,1,"2011-12-09",0,12,2,18
0.2985,0.66,0.76,0,6,0,3,1,"2012-08-04",1,8,23,225
0,0.53,0.62,0,3,1,2,1,"2011-06-15",0,6,23,111
0.2537,0.81,0.32,0,4,1,2,1,"2011-04-07",0,4,6,68
0.2239,0.77,0.44,0,0,0,4,2,"2012-12-02",1,12,21,103
0.1343,0.82,0.46,0,0,0,1,1,"2012-03-18",1,3,1,121
0.2239,0.82,0.38,0,2,1,4,2,"2012-10-09",1,10,0,33
0.0896,0.94,0.46,0,4,1,4,2,"2011-10-27",0,10,7,143
0.3881,0.43,0.14,0,0,0,1,1,"2011-01-09",0,1,10,52
0.2537,0.47,0.86,0,6,0,3,1,"2012-08-04",1,8,11,472
0.194,0.64,0.54,0,0,0,4,2,"2011-11-20",0,11,18,147
0.1642,0.73,0.64,0,5,1,3,2,"2011-09-02",0,9,23,103
0,0.77,0.76,0,5,1,3,2,"2011-07-29",0,7,8,386
0,1,0.5,0,0,0,2,1,"2011-05-22",0,5,4,18
0.194,0.8,0.16,1,1,0,1,3,"2011-01-17",0,1,20,40
0.1642,0.55,0.74,0,5,1,3,1,"2012-08-17",1,8,10,237
0.3284,0.71,0.34,0,2,1,4,3,"2012-12-11",1,12,5,43
0.0896,0.44,0.26,0,0,0,1,1,"2012-03-11",1,3,0,72
0.0896,0.86,0.16,0,5,1,1,2,"2011-01-28",0,1,7,65
0.2239,0.22,0.32,0,2,1,1,1,"2011-02-15",0,2,17,209
0.1343,0.83,0.6,0,0,0,3,1,"2011-09-11",0,9,4,14
0.1045,0.46,0.82,0,1,1,3,1,"2012-07-23",1,7,18,747
0.3582,0.94,0.5,0,3,1,4,3,"2011-11-23",0,11,3,8
0.1045,0.79,0.7,0,2,1,3,1,"2012-08-07",1,8,5,42
0.194,0.54,0.72,0,1,1,2,1,"2011-06-06",0,6,19,414
0.1343,0.88,0.6,0,5,1,2,3,"2012-06-01",1,6,23,76
0.2537,0.77,0.5,0,3,1,2,2,"2012-05-02",1,5,23,102
0.2985,0.66,0.4,0,5,1,1,1,"2011-12-23",0,12,9,159
0.1642,0.66,0.74,0,2,1,3,1,"2012-07-24",1,7,20,527
0.1343,0.62,0.76,0,0,0,3,1,"2011-08-14",0,8,17,334
0.2239,0.7,0.72,0,1,1,3,1,"2012-07-30",1,7,20,469
0.1642,0.31,0.76,0,4,1,2,1,"2012-05-31",1,5,17,830
0.4627,0.37,0.56,0,5,1,4,1,"2012-10-12",1,10,14,376
0.1343,0.46,0.58,0,2,1,2,2,"2012-06-05",1,6,15,277
0.1045,0.93,0.36,0,0,0,2,2,"2011-04-10",0,4,4,5
0.2537,0.37,0.7,0,3,1,3,1,"2012-06-27",1,6,10,177
0.3284,0.36,0.38,0,1,1,1,1,"2011-03-14",0,3,13,77
0.3881,0.23,0.6,0,0,0,2,1,"2012-04-08",1,4,19,283
0.1045,0.35,0.62,0,3,1,1,1,"2012-03-14",1,3,20,333
0.2239,0.24,0.44,0,0,0,2,1,"2012-04-08",1,4,0,90
0.2239,0.67,0.42,0,0,0,2,1,"2011-04-17",0,4,1,38
0,0.52,0.52,0,4,1,4,1,"2011-10-06",0,10,10,130
0.3582,0.49,0.56,0,5,1,1,2,"2011-03-18",0,3,12,203
0.1045,0.71,0.34,0,2,1,2,1,"2012-04-10",1,4,7,386
0.2239,0.93,0.26,0,3,1,2,2,"2011-03-30",0,3,18,85
0.1343,0.79,0.7,0,5,1,3,1,"2012-09-07",1,9,9,350
0.2537,0.34,0.66,0,5,1,2,1,"2012-05-18",1,5,16,575
0.2537,0.68,0.56,0,4,1,4,2,"2012-10-18",1,10,20,389
0,0.78,0.62,0,2,1,4,1,"2011-09-27",0,9,20,244
0.1642,0.52,0.3,0,3,1,4,1,"2012-11-14",1,11,19,401
0.2985,0.54,0.44,0,0,0,1,2,"2012-01-01",1,1,16,221
0.1642,0.74,0.72,0,4,1,3,2,"2011-06-23",0,6,3,7
0.2239,0.83,0.6,0,6,0,3,3,"2012-07-21",1,7,12,463
0.2985,0.66,0.36,0,0,0,1,2,"2011-01-02",0,1,12,93
0.2836,0.51,0.74,0,2,1,3,1,"2012-08-21",1,8,17,880
0.3582,0.64,0.56,0,2,1,4,1,"2011-11-15",0,11,0,25
0.1642,0.61,0.32,0,6,0,4,1,"2012-12-15",1,12,10,279
0.2537,0.41,0.42,0,6,0,1,1,"2012-02-18",1,2,15,504
0.194,0.82,0.5,0,2,1,2,3,"2012-06-05",1,6,4,8
0.1642,0.49,0.8,0,2,1,3,2,"2011-08-02",0,8,23,136
0.1642,0.88,0.6,0,2,1,2,3,"2012-06-12",1,6,4,9
0.0896,0.93,0.22,0,6,0,1,3,"2011-02-05",0,2,7,8
0.1343,0.74,0.74,0,6,0,3,1,"2012-07-07",1,7,3,33
0.2836,0.43,0.6,0,3,1,3,1,"2012-06-27",1,6,5,43
0.2239,0.94,0.46,0,4,1,2,2,"2012-04-26",1,4,11,154
0.2836,0.53,0.36,0,4,1,4,1,"2011-11-10",0,11,22,93
0.2239,0.77,0.54,0,1,1,2,1,"2012-06-18",1,6,2,16
0.0896,0.65,0.26,0,1,1,1,1,"2011-03-14",0,3,2,7
0.1045,0.73,0.64,0,6,0,3,2,"2012-07-14",1,7,5,11
0.1642,0.74,0.7,0,1,1,4,2,"2011-09-26",0,9,13,191
0,0.7,0.72,0,2,1,3,1,"2011-08-09",0,8,2,16
0.0896,0.29,0.78,0,5,1,3,1,"2011-08-12",0,8,13,256
0.2239,0.43,0.38,0,2,1,1,1,"2012-02-07",1,2,19,343
0.1343,0.64,0.56,0,1,1,4,1,"2011-10-17",0,10,17,628
0.3284,0.81,0.26,0,2,1,1,1,"2011-02-08",0,2,5,5
0.2239,0.31,0.8,0,2,1,3,1,"2011-07-26",0,7,10,143
0.2537,0.62,0.52,0,3,1,4,2,"2011-10-26",0,10,10,135
0.1642,0.62,0.68,0,1,1,3,1,"2011-09-12",0,9,10,137
0.3582,0.73,0.64,0,2,1,2,1,"2011-04-26",0,4,20,238
0.2239,0.33,0.6,0,0,0,4,1,"2012-09-23",1,9,15,644
0.2836,0.29,0.5,0,2,1,1,1,"2012-01-31",1,1,19,330
0.194,1,0.32,0,6,0,2,2,"2011-04-23",0,4,1,22
0.2537,0.45,0.28,0,6,0,2,2,"2011-03-26",0,3,20,93
0.2239,0.89,0.64,0,2,1,4,2,"2011-09-27",0,9,18,363
0.3582,0.32,0.2,0,5,1,1,2,"2012-01-20",1,1,11,126
0.3284,0.28,0.3,0,6,0,1,1,"2011-02-12",0,2,11,120
0,0.81,0.26,0,0,0,4,1,"2011-12-04",0,12,2,68
0.194,0.45,0.54,0,1,1,2,2,"2012-05-07",1,5,23,118
0.3284,0.78,0.64,0,1,1,3,1,"2011-08-15",0,8,8,359
0.194,0.65,0.64,0,5,1,3,1,"2011-09-02",0,9,0,67
0.2836,0.4,0.56,0,5,1,2,1,"2011-04-29",0,4,10,163
0.4478,0.18,0.6,0,0,0,2,1,"2012-04-08",1,4,14,506
0.1343,0.62,0.74,0,6,0,2,1,"2011-06-11",0,6,9,231
0.2537,0.41,0.64,0,1,1,2,1,"2011-06-13",0,6,21,223
0.3582,0.69,0.62,0,5,1,4,3,"2012-10-19",1,10,17,428
0.2239,0.39,0.32,0,6,0,1,1,"2011-12-24",0,12,15,98
0.1343,0.68,0.52,0,2,1,4,2,"2011-11-15",0,11,16,274
0,0.82,0.38,0,6,0,2,2,"2011-04-09",0,4,16,191
0.2239,0.56,0.26,0,0,0,1,2,"2012-12-30",1,12,4,12
0.194,0.47,0.64,0,2,1,2,2,"2011-06-14",0,6,14,165
0.2239,0.34,0.34,1,1,0,1,1,"2012-02-20",1,2,15,293
0.0896,0.87,0.4,0,6,0,1,2,"2012-03-03",1,3,11,214
0.4179,0.53,0.32,0,5,1,4,1,"2012-11-09",1,11,3,9
0.1045,0.68,0.56,0,2,1,4,1,"2012-10-23",1,10,22,200
0.0896,0.46,0.58,0,3,1,3,1,"2012-06-27",1,6,3,12
0.2836,0.72,0.46,0,0,0,2,1,"2012-04-22",1,4,2,62
0.1642,0.89,0.66,0,5,1,3,2,"2012-07-20",1,7,4,14
0.2537,0.62,0.38,0,1,1,4,2,"2012-11-19",1,11,20,261
0,0.83,0.52,0,4,1,4,2,"2011-10-27",0,10,14,95
0.2836,0.47,0.22,0,4,1,1,1,"2012-01-19",1,1,13,126
0.2239,0.47,0.66,0,4,1,2,1,"2012-06-07",1,6,11,243
0.1343,0.55,0.8,0,2,1,2,1,"2011-05-31",0,5,9,177
0.4179,0.46,0.6,0,6,0,4,1,"2012-10-06",1,10,15,626
0.194,0.88,0.5,0,4,1,4,3,"2011-10-27",0,10,10,64
0.194,0.54,0.72,0,4,1,3,1,"2012-07-05",1,7,3,9
0.2537,0.29,0.8,0,6,0,2,1,"2012-06-09",1,6,12,536
0,0.84,0.7,0,3,1,3,1,"2011-07-20",0,7,2,12
0.3284,0.33,0.64,0,5,1,1,1,"2011-02-18",0,2,18,229
0.0896,0.46,0.34,0,0,0,1,1,"2011-02-06",0,2,14,167
0.2985,0.56,0.82,0,2,1,3,1,"2012-07-24",1,7,10,223
0.1343,0.65,0.7,0,5,1,3,1,"2011-08-19",0,8,9,221
0.1343,0.56,0.74,0,2,1,2,1,"2011-06-07",0,6,20,348
0.1343,0.79,0.72,0,1,1,3,2,"2012-08-06",1,8,2,6
0.1642,0.58,0.7,0,0,0,2,1,"2011-06-05",0,6,14,387
0.1343,0.88,0.46,0,1,1,4,2,"2011-12-05",0,12,23,65
0.2239,0.56,0.28,0,3,1,4,2,"2012-12-12",1,12,23,81
0.2239,0.4,0.6,0,3,1,1,1,"2012-02-01",1,2,16,286
0.0896,0.67,0.42,0,0,0,2,1,"2012-04-29",1,4,10,385
0.0896,0.47,0.46,0,1,1,2,1,"2011-04-18",0,4,0,44
0,0.72,0.44,0,6,0,4,1,"2012-10-20",1,10,4,22
0.0896,0.89,0.66,0,0,0,3,2,"2012-09-02",1,9,0,102
0.0896,0.83,0.66,0,5,1,3,1,"2011-06-24",0,6,4,11
0.2537,0.34,0.2,0,3,1,1,2,"2011-02-09",0,2,17,170
0.194,0.78,0.66,0,4,1,4,1,"2011-10-13",0,10,15,161
0.194,0.69,0.22,0,3,1,4,1,"2012-11-14",1,11,4,7
0.2239,0.22,0.88,0,6,0,3,1,"2011-07-02",0,7,16,400
0.5821,0.36,0.5,0,1,1,2,1,"2012-03-26",1,3,10,158
0,0.63,0.48,0,4,1,2,2,"2012-04-26",1,4,0,46
0,0.8,0.14,0,6,0,1,1,"2011-02-12",0,2,2,16
0.1642,0.6,0.26,0,4,1,1,1,"2012-01-05",1,1,22,79
0,0.69,0.2,0,1,1,4,1,"2012-11-26",1,11,3,11
0.4478,0.39,0.32,0,5,1,1,2,"2012-12-21",1,12,14,223
0.1343,0.82,0.42,0,0,0,4,2,"2012-12-02",1,12,23,55
0.2239,0.44,0.22,0,6,0,2,1,"2011-03-26",0,3,2,28
0.194,0.74,0.72,0,3,1,3,1,"2012-09-05",1,9,8,730
0.4478,0.41,0.46,0,4,1,2,1,"2012-04-12",1,4,12,264
0,0.88,0.6,0,0,0,3,1,"2012-07-22",1,7,5,14
0.194,0.88,0.62,0,0,0,2,2,"2011-05-29",0,5,6,15
0,0.24,0.7,0,3,1,1,1,"2012-03-14",1,3,15,286
0.2537,1,0.36,0,6,0,2,2,"2011-04-23",0,4,8,50
0.2537,0.52,0.8,0,1,1,3,1,"2012-07-23",1,7,19,587
0.1343,0.88,0.6,0,2,1,3,2,"2011-06-21",0,6,5,32
0,0.83,0.6,0,6,0,2,1,"2012-05-05",1,5,1,111
0.194,0.77,0.46,0,6,0,3,2,"2011-09-17",0,9,7,42
0.1642,0.67,0.42,0,3,1,2,1,"2011-04-13",0,4,21,122
0.1642,0.41,0.82,0,0,0,3,1,"2012-07-29",1,7,17,536
0.1642,0.56,0.26,0,6,0,1,1,"2011-12-24",0,12,21,25
0,0.72,0.48,0,6,0,4,1,"2011-10-08",0,10,0,94
0.1045,0.42,0.88,0,1,1,3,1,"2012-07-16",1,7,14,216
0.2836,0.45,0.28,0,6,0,4,1,"2011-12-17",0,12,15,234
0.2537,0.84,0.7,1,1,0,3,2,"2012-09-03",1,9,23,75
0.0896,0.72,0.46,0,2,1,3,1,"2012-09-11",1,9,5,50
0,0.94,0.42,0,3,1,2,1,"2011-04-20",0,4,3,3
0.0896,0.73,0.64,0,6,0,3,1,"2011-08-13",0,8,6,25
0.3582,0.84,0.7,0,6,0,3,2,"2011-08-27",0,8,7,28
0.2985,0.48,0.26,0,6,0,1,1,"2012-02-25",1,2,8,94
0.5821,0.67,0.44,0,4,1,4,1,"2011-10-20",0,10,9,226
0.1045,0.61,0.62,0,4,1,3,1,"2012-06-28",1,6,7,511
0.1343,0.55,0.76,0,6,0,3,1,"2011-08-20",0,8,13,382
0.1045,0.93,0.28,0,5,1,1,2,"2012-02-17",1,2,3,6
0,0.94,0.62,0,3,1,3,2,"2011-09-21",0,9,22,127
0.0896,0.72,0.5,0,0,0,2,1,"2012-03-25",1,3,17,423
0.4179,0.42,0.88,0,6,0,3,1,"2012-08-04",1,8,15,493
0.1642,0.61,0.32,0,4,1,4,2,"2012-11-15",1,11,23,132
0.4478,0.89,0.64,0,2,1,3,2,"2012-09-18",1,9,7,358
0.2836,0.59,0.82,0,0,0,3,1,"2011-08-21",0,8,12,381
0.2836,0.32,0.88,0,6,0,3,1,"2012-07-28",1,7,15,505
0.2836,0.67,0.42,0,0,0,4,2,"2011-11-20",0,11,5,7
0.194,0.49,0.6,0,2,1,3,1,"2011-08-23",0,8,7,348
0.2537,0.62,0.72,0,1,1,3,1,"2012-06-25",1,6,0,75
0.1642,0.88,0.5,0,6,0,4,2,"2012-10-27",1,10,4,16
0.194,0.58,0.72,0,5,1,3,1,"2012-06-29",1,6,3,11
0.194,0.74,0.7,0,6,0,3,2,"2011-08-20",0,8,22,226
0.3284,0.57,0.32,0,3,1,1,1,"2011-12-28",0,12,9,194
0.1045,0.46,0.58,0,5,1,2,1,"2011-06-03",0,6,23,178
0.1642,0.66,0.74,0,0,0,3,1,"2012-07-22",1,7,18,517
0.1343,0.81,0.26,0,3,1,1,2,"2012-02-29",1,2,7,258
0.1045,0.83,0.56,0,5,1,2,1,"2012-06-15",1,6,2,20
0.0896,0.35,0.56,0,4,1,2,1,"2011-04-14",0,4,14,138
0.2239,0.83,0.66,0,6,0,3,1,"2012-07-28",1,7,20,239
0.1343,0.44,0.46,0,4,1,1,1,"2012-02-23",1,2,20,274
0.1642,0.43,0.14,0,0,0,1,1,"2012-02-12",1,2,22,35
0.0896,0.87,0.38,0,0,0,2,2,"2011-04-10",0,4,2,41
0.4179,0.37,0.72,0,3,1,2,2,"2012-06-13",1,6,14,322
0,0.54,0.66,0,3,1,3,1,"2012-08-29",1,8,22,239
0.1642,0.25,0.86,0,3,1,3,1,"2011-07-27",0,7,16,269
0.1642,0.84,0.7,0,4,1,3,3,"2012-09-06",1,9,11,66
0.2537,0.6,0.56,0,1,1,4,3,"2012-10-01",1,10,17,862
0.1343,0.53,0.34,0,6,0,4,1,"2011-12-03",0,12,18,230
0.2239,0.58,0.76,0,3,1,3,2,"2011-08-03",0,8,13,148
0.4478,0.56,0.26,0,4,1,1,2,"2012-12-27",1,12,15,122
0.2239,0.7,0.24,0,4,1,1,1,"2011-02-24",0,2,8,252
0.2836,0.34,0.7,0,4,1,2,1,"2012-06-07",1,6,19,607
0.1045,0.49,0.82,0,6,0,2,1,"2011-06-11",0,6,14,382
0.2537,0.62,0.72,0,3,1,4,1,"2011-09-28",0,9,14,174
0.3582,0.45,0.28,0,6,0,4,1,"2011-12-17",0,12,14,241
0.0896,0.83,0.56,0,2,1,3,1,"2012-08-21",1,8,5,35
0.1045,0.76,0.34,0,4,1,2,1,"2011-04-14",0,4,6,73
0.4179,0.37,0.18,0,0,0,1,1,"2012-02-12",1,2,17,89
0.194,0.87,0.4,0,5,1,1,3,"2011-12-23",0,12,1,13
0.1045,0.3,0.82,0,6,0,3,1,"2011-07-02",0,7,13,411
0.1045,0.94,0.58,0,2,1,2,2,"2011-05-24",0,5,3,4
0.194,0.37,0.22,0,1,1,1,1,"2012-02-13",1,2,11,93
0,0.45,0.74,0,1,1,3,2,"2012-08-13",1,8,9,307
0.194,0.48,0.76,0,3,1,3,1,"2012-08-15",1,8,16,436
0.2985,0.69,0.6,0,2,1,2,1,"2011-05-17",0,5,18,484
0.2239,0.53,0.84,0,1,1,3,1,"2012-07-16",1,7,11,183
0.3284,0.36,0.52,0,3,1,1,1,"2012-03-07",1,3,14,182
0.2985,0.55,0.78,0,5,1,3,1,"2012-08-10",1,8,16,472
0.1642,0.36,0.8,0,5,1,3,2,"2012-07-13",1,7,17,840
0.2239,0.88,0.44,0,4,1,4,1,"2012-10-18",1,10,4,5
0.1045,0.6,0.56,0,0,0,3,2,"2011-09-18",0,9,18,296
0.2239,0.93,0.24,0,4,1,2,3,"2011-03-31",0,3,5,12
0.0896,0.87,0.32,0,2,1,1,2,"2012-01-24",1,1,9,261
0.2537,0.63,0.5,0,2,1,4,2,"2012-12-04",1,12,21,286
0.194,0.69,0.64,0,2,1,2,2,"2011-06-07",0,6,7,339
0.0896,0.65,0.3,0,3,1,1,1,"2012-01-25",1,1,22,118
0.1343,0.44,0.46,0,0,0,1,1,"2011-02-27",0,2,15,263
0.0896,0.69,0.66,0,3,1,3,1,"2011-08-17",0,8,0,28
0.0896,0.56,0.26,0,5,1,1,1,"2012-02-10",1,2,3,11
0.194,0.5,0.86,0,4,1,3,1,"2011-07-28",0,7,15,153
0.2537,0.42,0.9,0,0,0,3,1,"2011-07-24",0,7,15,240
0.0896,0.83,0.56,0,3,1,2,1,"2012-05-02",1,5,3,8
0.1343,0.87,0.4,0,2,1,1,3,"2011-12-27",0,12,17,118
0.4925,0.88,0.52,0,3,1,4,3,"2011-10-19",0,10,10,127
0.3881,0.52,0.82,0,2,1,2,1,"2012-05-29",1,5,13,243
0.1045,0.6,0.24,0,5,1,1,2,"2011-02-04",0,2,18,156
0.2239,0.66,0.32,0,6,0,4,1,"2012-10-13",1,10,3,21
0.3582,0.41,0.62,0,2,1,3,1,"2012-06-26",1,6,10,194
0.3582,0.63,0.46,0,2,1,1,1,"2012-01-17",1,1,20,185
0.1343,0.48,0.76,0,3,1,3,1,"2012-08-22",1,8,15,321
0.2985,0.38,0.42,0,3,1,1,1,"2012-03-07",1,3,11,166
0.2239,0.43,0.62,0,0,0,2,1,"2012-06-03",1,6,10,412
0.2239,0.83,0.66,0,0,0,3,1,"2011-08-21",0,8,3,54
0.2537,0.69,0.66,0,2,1,2,2,"2012-06-12",1,6,3,16
0,0.63,0.48,0,0,0,2,1,"2011-05-08",0,5,2,67
0.1642,0.57,0.68,0,4,1,2,1,"2012-05-03",1,5,16,377
0.4179,0.81,0.36,0,1,1,2,3,"2012-04-23",1,4,0,11
0,0.66,0.8,0,2,1,3,1,"2011-07-19",0,7,17,517
0.1343,0.86,0.14,0,3,1,1,1,"2011-01-12",0,1,2,2
0.1343,0.7,0.7,0,3,1,3,1,"2011-09-14",0,9,10,148
0.2239,0.4,0.4,0,3,1,1,1,"2011-02-16",0,2,18,226
0.4925,0.35,0.26,1,1,0,1,1,"2012-01-02",1,1,11,179
0.2537,0.45,0.54,0,0,0,4,1,"2011-10-16",0,10,10,353
0.1343,0.43,0.78,0,1,1,3,1,"2012-07-02",1,7,20,399
0.1045,0.46,0.56,0,2,1,4,1,"2011-11-08",0,11,14,165
0.2537,0.37,0.72,0,4,1,2,1,"2012-06-07",1,6,14,268
0.2537,0.51,0.68,1,1,0,2,1,"2012-04-16",1,4,22,217
0.1642,0.94,0.62,0,2,1,4,1,"2011-09-27",0,9,1,12
0.1642,0.34,0.86,0,2,1,3,1,"2012-07-17",1,7,20,432
0.6119,0.29,0.48,0,1,1,2,1,"2012-03-26",1,3,15,231
0.2239,0.78,0.64,0,0,0,2,1,"2011-06-05",0,6,22,135
0.1343,0.32,0.52,0,3,1,2,1,"2012-04-25",1,4,11,227
0.3284,0.88,0.48,0,2,1,2,2,"2011-04-05",0,4,6,40
0.3881,0.33,0.8,1,1,0,2,1,"2012-04-16",1,4,17,719
0.2985,0.94,0.42,0,0,0,2,3,"2012-03-25",1,3,3,19
0.194,0.67,0.44,0,4,1,1,3,"2012-02-23",1,2,3,10
0.2836,0.65,0.28,0,3,1,1,2,"2012-02-08",1,2,12,138
0.1045,0.94,0.52,0,0,0,2,1,"2011-05-22",0,5,6,23
0.2985,0.46,0.36,0,2,1,1,1,"2012-02-21",1,2,19,309
0,0.77,0.48,0,5,1,1,3,"2012-03-16",1,3,16,130
0,0.52,0.24,0,6,0,1,1,"2011-12-24",0,12,22,23
0.3881,0.83,0.68,0,6,0,3,2,"2011-08-13",0,8,22,158
0.2985,0.4,0.76,0,5,1,3,1,"2011-08-12",0,8,18,468
0.3582,0.39,0.34,0,0,0,1,2,"2012-02-19",1,2,0,77
0,0.88,0.6,0,0,0,3,1,"2011-09-11",0,9,7,41
0.2836,0.28,0.46,0,3,1,1,1,"2011-02-16",0,2,17,256
0.1045,0.56,0.36,0,4,1,4,2,"2012-11-01",1,11,8,685
0.2537,0.55,0.8,0,2,1,2,1,"2012-06-19",1,6,20,462
0.1045,0.62,0.36,0,3,1,4,2,"2011-12-14",0,12,19,274
0.1045,0.73,0.36,0,3,1,1,3,"2012-02-01",1,2,8,526
0.2985,0.35,0.4,0,0,0,1,1,"2011-02-13",0,2,22,38
0.1045,0.49,0.3,0,3,1,2,1,"2011-04-06",0,4,0,16
0.2537,0.5,0.36,1,2,0,1,1,"2012-12-25",1,12,15,112
0,0.41,0.64,0,3,1,2,1,"2011-05-11",0,5,15,187
0.194,0.33,0.74,0,4,1,3,1,"2011-06-30",0,6,20,343
0,0.57,0.62,0,0,0,2,1,"2012-06-17",1,6,12,619
0.2239,0.77,0.54,0,4,1,2,2,"2012-04-26",1,4,19,470
0.1045,0.76,0.4,0,0,0,2,1,"2011-05-01",0,5,4,20
