"VelocidadViento","Humedad","Temperatura","DiaFestivo","DiaSemana","DiaNoLaborable","Estacion","Clima","Fecha","Año","Mes","Hora","Total"
0.2985,0.27,0.62,0,0,0,2,1,"2012-04-29",1,4,17,525
0,0.45,0.5,0,0,0,2,1,"2012-04-29",1,4,22,110
0.0896,0.77,0.42,0,1,1,2,1,"2012-04-30",1,4,1,25
0.194,0.43,0.4,0,1,1,2,1,"2012-04-30",1,4,8,600
0.1642,0.41,0.42,0,1,1,2,2,"2012-04-30",1,4,10,163
0.1642,0.6,0.56,0,1,1,2,1,"2012-04-30",1,4,17,687
0.2239,0.6,0.56,0,1,1,2,2,"2012-04-30",1,4,18,669
0,0.77,0.5,0,2,1,2,2,"2012-05-01",1,5,3,7
0.1045,0.83,0.58,0,3,1,2,2,"2012-05-02",1,5,10,178
0.1343,0.81,0.58,0,3,1,2,2,"2012-05-02",1,5,11,190
0.2537,0.77,0.54,0,3,1,2,1,"2012-05-02",1,5,19,508
0.1642,0.88,0.46,0,4,1,2,2,"2012-05-03",1,5,6,138
0,0.77,0.52,0,4,1,2,2,"2012-05-03",1,5,10,172
0.194,0.61,0.66,0,4,1,2,1,"2012-05-03",1,5,15,289
0.1343,0.54,0.72,0,4,1,2,1,"2012-05-03",1,5,17,705
0.194,0.88,0.56,0,5,1,2,1,"2012-05-04",1,5,4,8
0.1343,0.73,0.62,0,5,1,2,2,"2012-05-04",1,5,10,200
0,0.73,0.64,0,5,1,2,2,"2012-05-04",1,5,13,283
0.4627,0.54,0.7,0,5,1,2,1,"2012-05-04",1,5,17,650
0,0.88,0.58,0,6,0,2,1,"2012-05-05",1,5,2,79
0.1045,0.88,0.56,0,6,0,2,1,"2012-05-05",1,5,4,13
0,0.94,0.54,0,6,0,2,2,"2012-05-05",1,5,6,46
0.1343,0.83,0.56,0,0,0,2,2,"2012-05-06",1,5,0,134
0.2239,0.83,0.54,0,0,0,2,2,"2012-05-06",1,5,1,123
0.1045,0.77,0.54,0,0,0,2,2,"2012-05-06",1,5,10,338
0.1045,0.61,0.62,0,0,0,2,2,"2012-05-06",1,5,15,575
0.1642,0.64,0.6,0,0,0,2,2,"2012-05-06",1,5,19,386
0.1343,0.88,0.46,0,1,1,2,2,"2012-05-07",1,5,4,6
0.1045,0.82,0.48,0,1,1,2,2,"2012-05-07",1,5,7,391
0.3284,0.53,0.6,0,1,1,2,2,"2012-05-07",1,5,13,275
0.3582,0.5,0.62,0,1,1,2,2,"2012-05-07",1,5,14,244
0.2985,0.53,0.62,0,1,1,2,2,"2012-05-07",1,5,15,268
0.3284,0.68,0.52,0,2,1,2,2,"2012-05-08",1,5,4,8
0.2836,0.69,0.64,0,2,1,2,2,"2012-05-08",1,5,17,719
0.194,0.83,0.58,0,3,1,2,2,"2012-05-09",1,5,0,38
0.1642,0.88,0.56,0,3,1,2,3,"2012-05-09",1,5,3,5
0.1045,0.53,0.64,0,3,1,2,2,"2012-05-09",1,5,15,263
0.5821,0.77,0.52,0,3,1,2,3,"2012-05-09",1,5,18,375
0.3582,0.77,0.5,0,3,1,2,3,"2012-05-09",1,5,19,103
0.1642,0.82,0.5,0,3,1,2,3,"2012-05-09",1,5,21,40
0.194,0.77,0.46,0,4,1,2,1,"2012-05-10",1,5,4,5
0.2985,0.72,0.44,0,4,1,2,1,"2012-05-10",1,5,7,404
0.3881,0.37,0.54,0,4,1,2,1,"2012-05-10",1,5,15,276
0.2836,0.41,0.46,0,5,1,2,1,"2012-05-11",1,5,3,17
0.2537,0.5,0.42,0,5,1,2,1,"2012-05-11",1,5,6,140
0.4179,0.28,0.56,0,5,1,2,1,"2012-05-11",1,5,12,355
0.194,0.25,0.62,0,5,1,2,1,"2012-05-11",1,5,15,445
0.3284,0.25,0.62,0,5,1,2,1,"2012-05-11",1,5,16,527
0.194,0.37,0.54,0,5,1,2,1,"2012-05-11",1,5,23,187
0,0.48,0.5,0,6,0,2,1,"2012-05-12",1,5,1,96
0.1045,0.67,0.44,0,6,0,2,1,"2012-05-12",1,5,4,12
0.0896,0.67,0.42,0,6,0,2,1,"2012-05-12",1,5,6,36
0,0.48,0.52,0,6,0,2,1,"2012-05-12",1,5,8,183
0.194,0.36,0.66,0,6,0,2,1,"2012-05-12",1,5,14,617
0.194,0.21,0.7,0,6,0,2,2,"2012-05-12",1,5,16,591
0.1642,0.46,0.62,0,6,0,2,1,"2012-05-12",1,5,20,293
0.1343,0.6,0.6,0,6,0,2,2,"2012-05-12",1,5,21,234
0.1343,0.64,0.54,0,0,0,2,2,"2012-05-13",1,5,3,32
0.1642,0.68,0.52,0,0,0,2,1,"2012-05-13",1,5,7,64
0.1642,0.64,0.56,0,0,0,2,1,"2012-05-13",1,5,8,161
0.2537,0.54,0.68,0,0,0,2,1,"2012-05-13",1,5,13,608
0.2985,0.6,0.6,0,1,1,2,1,"2012-05-14",1,5,2,5
0.2239,0.83,0.56,0,1,1,2,2,"2012-05-14",1,5,11,84
0.2239,0.73,0.62,0,1,1,2,2,"2012-05-14",1,5,13,182
0.0896,0.83,0.58,0,1,1,2,2,"2012-05-14",1,5,21,158
0.194,0.78,0.64,0,2,1,2,1,"2012-05-15",1,5,11,227
0.0896,0.61,0.7,0,2,1,2,2,"2012-05-15",1,5,15,264
0.1343,0.73,0.64,0,2,1,2,3,"2012-05-15",1,5,20,265
0.1045,0.48,0.72,0,3,1,2,2,"2012-05-16",1,5,15,278
0.1642,0.78,0.6,0,4,1,2,1,"2012-05-17",1,5,2,20
0.3582,0.73,0.54,0,4,1,2,1,"2012-05-17",1,5,6,165
0.4478,0.55,0.52,0,4,1,2,1,"2012-05-17",1,5,8,639
0.4179,0.52,0.54,0,4,1,2,1,"2012-05-17",1,5,9,349
0.194,0.38,0.64,0,4,1,2,1,"2012-05-17",1,5,14,275
0.2537,0.36,0.64,0,4,1,2,1,"2012-05-17",1,5,15,321
0.1045,0.4,0.58,0,4,1,2,1,"2012-05-17",1,5,21,305
0.0896,0.43,0.56,0,4,1,2,1,"2012-05-17",1,5,22,252
0.1343,0.59,0.52,0,5,1,2,1,"2012-05-18",1,5,8,747
0.1045,0.56,0.56,0,5,1,2,1,"2012-05-18",1,5,9,362
0,0.4,0.6,0,5,1,2,1,"2012-05-18",1,5,21,262
0,0.48,0.5,0,6,0,2,1,"2012-05-19",1,5,1,112
0.1045,0.48,0.5,0,6,0,2,1,"2012-05-19",1,5,3,37
0,0.43,0.56,0,6,0,2,1,"2012-05-19",1,5,10,458
0.0896,0.3,0.72,0,6,0,2,1,"2012-05-19",1,5,14,730
0.1045,0.3,0.72,0,6,0,2,1,"2012-05-19",1,5,15,676
0.0896,0.3,0.74,0,6,0,2,1,"2012-05-19",1,5,17,634
0,0.5,0.64,0,6,0,2,1,"2012-05-19",1,5,21,264
0,0.47,0.64,0,6,0,2,1,"2012-05-19",1,5,22,344
0.1642,0.56,0.6,0,6,0,2,1,"2012-05-19",1,5,23,242
0.2836,0.37,0.7,0,0,0,2,1,"2012-05-20",1,5,13,612
0.2985,0.88,0.56,0,1,1,2,3,"2012-05-21",1,5,4,9
0.2537,0.88,0.56,0,1,1,2,3,"2012-05-21",1,5,8,274
0.2239,0.88,0.56,0,1,1,2,3,"2012-05-21",1,5,9,190
0.2836,0.88,0.58,0,1,1,2,3,"2012-05-21",1,5,10,102
0.0896,0.69,0.62,0,1,1,2,1,"2012-05-21",1,5,21,247
0.1045,0.88,0.56,0,2,1,2,3,"2012-05-22",1,5,6,138
0,0.78,0.6,0,2,1,2,2,"2012-05-22",1,5,11,196
0.0896,0.61,0.7,0,2,1,2,1,"2012-05-22",1,5,15,247
0.1045,0.61,0.68,0,2,1,2,1,"2012-05-22",1,5,16,389
0.1343,0.78,0.62,0,3,1,2,1,"2012-05-23",1,5,0,51
0.1642,0.83,0.6,0,3,1,2,2,"2012-05-23",1,5,2,16
0.194,0.83,0.58,0,3,1,2,3,"2012-05-23",1,5,4,10
0.1045,0.69,0.64,0,3,1,2,3,"2012-05-23",1,5,18,330
0.1642,0.88,0.6,0,4,1,2,2,"2012-05-24",1,5,6,163
0.1045,0.83,0.6,0,4,1,2,1,"2012-05-24",1,5,7,420
0.1642,0.73,0.62,0,4,1,2,1,"2012-05-24",1,5,9,307
0.1343,0.65,0.64,0,4,1,2,1,"2012-05-24",1,5,10,189
0.1642,0.54,0.72,0,4,1,2,1,"2012-05-24",1,5,13,307
0.2239,0.55,0.74,0,4,1,2,1,"2012-05-24",1,5,14,253
0.3284,0.54,0.72,0,4,1,2,1,"2012-05-24",1,5,18,757
0.1642,0.78,0.64,0,4,1,2,3,"2012-05-24",1,5,21,287
0,0.83,0.62,0,5,1,2,2,"2012-05-25",1,5,2,24
0.1045,0.88,0.62,0,5,1,2,2,"2012-05-25",1,5,3,18
0.1343,0.89,0.64,0,5,1,2,2,"2012-05-25",1,5,9,345
0.1343,0.62,0.74,0,5,1,2,1,"2012-05-25",1,5,13,334
0.1343,0.58,0.74,0,5,1,2,1,"2012-05-25",1,5,14,374
0.194,0.62,0.76,0,5,1,2,1,"2012-05-25",1,5,15,468
0.1343,0.65,0.7,0,5,1,2,1,"2012-05-25",1,5,21,256
0.2239,0.66,0.72,0,0,0,2,1,"2012-05-27",1,5,11,522
0.2836,0.52,0.78,0,0,0,2,1,"2012-05-27",1,5,15,542
0.194,0.58,0.76,0,0,0,2,1,"2012-05-27",1,5,19,447
0.4179,0.69,0.66,0,0,0,2,3,"2012-05-27",1,5,21,150
0.1045,0.78,0.62,1,1,0,2,1,"2012-05-28",1,5,7,75
0.1343,0.62,0.76,1,1,0,2,1,"2012-05-28",1,5,12,527
0.2985,0.56,0.82,1,1,0,2,1,"2012-05-28",1,5,15,465
0.2985,0.59,0.8,1,1,0,2,1,"2012-05-28",1,5,18,391
0.2985,0.62,0.78,1,1,0,2,1,"2012-05-28",1,5,20,321
0.2239,0.78,0.66,0,2,1,2,1,"2012-05-29",1,5,6,157
0.1045,0.89,0.64,0,3,1,2,3,"2012-05-30",1,5,0,36
0.1343,0.88,0.62,0,3,1,2,2,"2012-05-30",1,5,4,7
0.194,0.69,0.62,0,3,1,2,2,"2012-05-30",1,5,9,308
0.1642,0.48,0.74,0,3,1,2,1,"2012-05-30",1,5,18,802
0,0.69,0.62,0,4,1,2,1,"2012-05-31",1,5,4,10
0.194,0.37,0.72,0,4,1,2,1,"2012-05-31",1,5,12,299
0.1343,0.35,0.74,0,4,1,2,1,"2012-05-31",1,5,13,297
0.1642,0.44,0.68,0,4,1,2,1,"2012-05-31",1,5,20,484
0.1642,0.5,0.66,0,4,1,2,1,"2012-05-31",1,5,22,266
0.0896,0.78,0.62,0,5,1,2,2,"2012-06-01",1,6,5,49
0.194,0.89,0.64,0,5,1,2,2,"2012-06-01",1,6,7,405
0.3582,0.88,0.62,0,5,1,2,3,"2012-06-01",1,6,19,50
0.1045,0.83,0.56,0,6,0,2,2,"2012-06-02",1,6,1,79
0.2537,0.38,0.64,0,6,0,2,1,"2012-06-02",1,6,15,706
0.2537,0.38,0.64,0,6,0,2,1,"2012-06-02",1,6,16,645
0,0.36,0.64,0,6,0,2,1,"2012-06-02",1,6,18,516
0.2836,0.35,0.62,0,6,0,2,1,"2012-06-02",1,6,20,402
0.1642,0.6,0.54,0,0,0,2,1,"2012-06-03",1,6,0,172
0.1343,0.56,0.54,0,0,0,2,1,"2012-06-03",1,6,1,124
0.1045,0.63,0.52,0,0,0,2,1,"2012-06-03",1,6,3,54
0.2836,0.34,0.68,0,0,0,2,1,"2012-06-03",1,6,19,455
0.0896,0.64,0.54,0,1,1,2,1,"2012-06-04",1,6,4,12
0.2985,0.49,0.58,0,1,1,2,1,"2012-06-04",1,6,23,89
0.1642,0.82,0.48,0,2,1,2,3,"2012-06-05",1,6,5,42
0.2537,0.72,0.52,0,2,1,2,2,"2012-06-05",1,6,9,337
0.2985,0.63,0.52,0,2,1,2,2,"2012-06-05",1,6,10,182
0.194,0.56,0.56,0,2,1,2,2,"2012-06-05",1,6,11,234
0.2239,0.49,0.56,0,2,1,2,1,"2012-06-05",1,6,20,422
0,0.77,0.48,0,3,1,2,1,"2012-06-06",1,6,5,44
0.0896,0.6,0.56,0,3,1,2,1,"2012-06-06",1,6,9,308
0.0896,0.46,0.6,0,3,1,2,1,"2012-06-06",1,6,10,207
0,0.38,0.64,0,3,1,2,1,"2012-06-06",1,6,15,304
0.1343,0.41,0.64,0,3,1,2,1,"2012-06-06",1,6,16,454
0.0896,0.82,0.48,0,4,1,2,1,"2012-06-07",1,6,5,39
0.1045,0.88,0.46,0,4,1,2,1,"2012-06-07",1,6,6,176
0,0.77,0.52,0,4,1,2,1,"2012-06-07",1,6,8,683
0,0.68,0.58,0,4,1,2,1,"2012-06-07",1,6,9,338
0.3284,0.41,0.62,0,4,1,2,1,"2012-06-07",1,6,21,320
0,0.56,0.56,0,5,1,2,1,"2012-06-08",1,6,2,21
0.194,0.29,0.76,0,5,1,2,1,"2012-06-08",1,6,17,798
0.1045,0.41,0.68,0,5,1,2,1,"2012-06-08",1,6,22,295
0.1045,0.56,0.6,0,6,0,2,1,"2012-06-09",1,6,5,27
0.1045,0.64,0.58,0,6,0,2,1,"2012-06-09",1,6,7,91
0.2985,0.2,0.84,0,6,0,2,1,"2012-06-09",1,6,15,557
0.2239,0.35,0.76,0,6,0,2,1,"2012-06-09",1,6,20,367
0.2836,0.41,0.82,0,0,0,2,1,"2012-06-10",1,6,17,525
0.1045,0.78,0.64,0,1,1,2,1,"2012-06-11",1,6,7,508
0.3582,0.41,0.8,0,1,1,2,1,"2012-06-11",1,6,15,261
0.4179,0.41,0.8,0,1,1,2,2,"2012-06-11",1,6,16,428
0.2537,0.89,0.64,0,2,1,2,3,"2012-06-12",1,6,14,61
0.194,0.83,0.68,0,2,1,2,1,"2012-06-12",1,6,18,658
0.194,0.83,0.62,0,3,1,2,1,"2012-06-13",1,6,3,13
0.2985,0.83,0.6,0,3,1,2,1,"2012-06-13",1,6,7,506
0.4179,0.65,0.64,0,3,1,2,2,"2012-06-13",1,6,10,204
0.4179,0.44,0.68,0,3,1,2,2,"2012-06-13",1,6,12,335
0.4925,0.3,0.72,0,3,1,2,1,"2012-06-13",1,6,16,393
0.1642,0.73,0.6,0,5,1,2,1,"2012-06-15",1,6,0,100
0.1642,0.65,0.62,0,5,1,2,1,"2012-06-15",1,6,9,371
0.194,0.39,0.72,0,5,1,2,1,"2012-06-15",1,6,14,379
0.194,0.37,0.72,0,5,1,2,1,"2012-06-15",1,6,16,558
0.1343,0.53,0.64,0,5,1,2,1,"2012-06-15",1,6,22,327
0.2537,0.53,0.62,0,5,1,2,1,"2012-06-15",1,6,23,225
0,0.53,0.58,0,6,0,2,1,"2012-06-16",1,6,2,69
0.0896,0.6,0.6,0,6,0,2,1,"2012-06-16",1,6,9,371
0.2537,0.37,0.72,0,6,0,2,2,"2012-06-16",1,6,17,595
0.194,0.42,0.7,0,6,0,2,2,"2012-06-16",1,6,19,463
0.0896,0.72,0.52,0,0,0,2,1,"2012-06-17",1,6,7,51
0.2239,0.57,0.64,0,0,0,2,1,"2012-06-17",1,6,17,597
0.1343,0.83,0.52,0,1,1,2,3,"2012-06-18",1,6,5,25
0.194,0.83,0.54,0,1,1,2,2,"2012-06-18",1,6,8,476
0.1045,0.88,0.54,0,1,1,2,3,"2012-06-18",1,6,10,95
0.0896,0.73,0.62,0,1,1,2,2,"2012-06-18",1,6,19,471
0.1642,0.78,0.6,0,2,1,2,2,"2012-06-19",1,6,0,36
0.1642,0.78,0.6,0,2,1,2,2,"2012-06-19",1,6,1,21
0.1045,0.78,0.6,0,2,1,2,2,"2012-06-19",1,6,6,166
0.0896,0.65,0.7,0,2,1,2,1,"2012-06-19",1,6,12,295
0.1045,0.58,0.76,0,2,1,2,1,"2012-06-19",1,6,14,231
0.1642,0.62,0.76,0,2,1,2,1,"2012-06-19",1,6,21,281
0.0896,0.89,0.64,0,3,1,2,2,"2012-06-20",1,6,6,169
0,0.74,0.72,0,3,1,2,2,"2012-06-20",1,6,9,320
0.1045,0.44,0.86,0,3,1,2,1,"2012-06-20",1,6,13,211
0.2537,0.37,0.88,0,3,1,2,1,"2012-06-20",1,6,19,541
0.0896,0.7,0.74,0,4,1,3,1,"2012-06-21",1,6,0,73
0.0896,0.84,0.7,0,4,1,3,1,"2012-06-21",1,6,4,15
0.0896,0.84,0.7,0,4,1,3,2,"2012-06-21",1,6,7,468
0.1343,0.41,0.86,0,4,1,3,1,"2012-06-21",1,6,11,165
0,0.37,0.88,0,4,1,3,1,"2012-06-21",1,6,17,622
0.2239,0.39,0.88,0,4,1,3,1,"2012-06-21",1,6,19,499
0,0.66,0.76,0,5,1,3,2,"2012-06-22",1,6,4,17
0.2239,0.39,0.88,0,5,1,3,1,"2012-06-22",1,6,13,304
0.194,0.83,0.64,0,6,0,3,2,"2012-06-23",1,6,2,96
0.2537,0.33,0.78,0,6,0,3,1,"2012-06-23",1,6,14,612
0.1343,0.33,0.76,0,6,0,3,1,"2012-06-23",1,6,21,327
0,0.51,0.7,0,0,0,3,1,"2012-06-24",1,6,0,165
0.0896,0.54,0.68,0,0,0,3,2,"2012-06-24",1,6,1,132
0,0.51,0.68,0,0,0,3,2,"2012-06-24",1,6,2,122
0,0.65,0.66,0,0,0,3,2,"2012-06-24",1,6,4,17
0.1642,0.65,0.64,0,0,0,3,1,"2012-06-24",1,6,6,28
0.2985,0.3,0.84,0,0,0,3,1,"2012-06-24",1,6,14,556
0.2239,0.55,0.76,0,0,0,3,1,"2012-06-24",1,6,21,258
0.194,0.69,0.66,0,1,1,3,1,"2012-06-25",1,6,8,612
0.2985,0.51,0.72,0,1,1,3,1,"2012-06-25",1,6,13,265
0.4627,0.27,0.74,0,1,1,3,1,"2012-06-25",1,6,19,587
0.3582,0.52,0.52,0,2,1,3,1,"2012-06-26",1,6,7,556
0.4627,0.3,0.7,0,2,1,3,1,"2012-06-26",1,6,14,269
0.4179,0.28,0.72,0,2,1,3,1,"2012-06-26",1,6,17,904
0.3582,0.28,0.72,0,2,1,3,1,"2012-06-26",1,6,18,826
0.1343,0.41,0.62,0,2,1,3,1,"2012-06-26",1,6,23,133
0.3284,0.43,0.62,0,3,1,3,1,"2012-06-27",1,6,8,692
0.3881,0.24,0.82,0,3,1,3,1,"2012-06-27",1,6,17,849
0.1343,0.35,0.74,0,3,1,3,1,"2012-06-27",1,6,21,370
0.0896,0.5,0.66,0,4,1,3,1,"2012-06-28",1,6,3,12
0.1343,0.5,0.66,0,4,1,3,1,"2012-06-28",1,6,8,619
0.1642,0.52,0.76,0,4,1,3,1,"2012-06-28",1,6,22,277
0.1045,0.55,0.74,0,5,1,3,2,"2012-06-29",1,6,8,626
0.1642,0.89,0.64,0,6,0,3,1,"2012-06-30",1,6,6,42
0.2537,0.3,0.88,0,6,0,3,1,"2012-06-30",1,6,15,404
0.0896,0.74,0.72,0,0,0,3,1,"2012-07-01",1,7,2,95
0.1343,0.84,0.72,0,0,0,3,1,"2012-07-01",1,7,3,40
0,0.56,0.82,0,0,0,3,1,"2012-07-01",1,7,9,224
0.2985,0.33,0.92,0,0,0,3,1,"2012-07-01",1,7,16,321
0.1343,0.39,0.84,0,0,0,3,1,"2012-07-01",1,7,21,263
0.1045,0.58,0.7,0,1,1,3,1,"2012-07-02",1,7,6,137
0.194,0.32,0.84,0,1,1,3,1,"2012-07-02",1,7,12,260
0,0.58,0.72,0,2,1,3,1,"2012-07-03",1,7,1,19
0,0.61,0.7,0,2,1,3,1,"2012-07-03",1,7,5,38
0,0.58,0.74,0,2,1,3,1,"2012-07-03",1,7,7,489
0.1642,0.3,0.86,0,2,1,3,2,"2012-07-03",1,7,17,724
0.1343,0.36,0.84,0,2,1,3,2,"2012-07-03",1,7,19,498
0.1642,0.37,0.9,1,3,0,3,1,"2012-07-04",1,7,14,552
0.194,0.42,0.9,1,3,0,3,1,"2012-07-04",1,7,18,437
0.2239,0.47,0.86,1,3,0,3,1,"2012-07-04",1,7,19,434
0.0896,0.43,0.78,1,3,0,3,2,"2012-07-04",1,7,23,184
0.1045,0.51,0.74,0,4,1,3,1,"2012-07-05",1,7,0,92
0.2239,0.33,0.92,0,4,1,3,1,"2012-07-05",1,7,13,316
0.2239,0.41,0.86,0,4,1,3,2,"2012-07-05",1,7,20,327
0.1343,0.62,0.78,0,5,1,3,1,"2012-07-06",1,7,0,104
0.2239,0.66,0.74,0,5,1,3,1,"2012-07-06",1,7,4,10
0.1343,0.46,0.78,0,5,1,3,1,"2012-07-06",1,7,7,357
0.1642,0.41,0.8,0,5,1,3,1,"2012-07-06",1,7,8,589
0.1343,0.36,0.82,0,5,1,3,1,"2012-07-06",1,7,9,306
0.2537,0.33,0.9,0,5,1,3,1,"2012-07-06",1,7,18,563
0.1642,0.7,0.76,0,6,0,3,1,"2012-07-07",1,7,1,75
0.1642,0.72,0.76,0,6,0,3,1,"2012-07-07",1,7,2,62
0.194,0.38,0.94,0,6,0,3,1,"2012-07-07",1,7,11,369
0.194,0.59,0.84,0,6,0,3,1,"2012-07-07",1,7,22,227
0.1045,0.52,0.82,0,0,0,3,1,"2012-07-08",1,7,2,77
0.2537,0.38,0.94,0,0,0,3,1,"2012-07-08",1,7,13,344
0,0.59,0.78,0,0,0,3,1,"2012-07-08",1,7,17,276
0.1343,0.7,0.76,0,0,0,3,1,"2012-07-08",1,7,21,210
0.2537,0.89,0.64,0,1,1,3,3,"2012-07-09",1,7,6,92
0.2239,0.83,0.66,0,1,1,3,3,"2012-07-09",1,7,7,237
0.194,0.83,0.66,0,1,1,3,2,"2012-07-09",1,7,10,183
0.1343,0.62,0.72,0,1,1,3,2,"2012-07-09",1,7,11,220
0.0896,0.55,0.74,0,1,1,3,2,"2012-07-09",1,7,21,335
0.1045,0.58,0.72,0,1,1,3,2,"2012-07-09",1,7,22,227
0.1343,0.41,0.8,0,2,1,3,1,"2012-07-10",1,7,12,278
0.2239,0.41,0.8,0,2,1,3,1,"2012-07-10",1,7,15,266
0.2239,0.74,0.7,0,2,1,3,3,"2012-07-10",1,7,19,420
0.2239,0.83,0.64,0,2,1,3,3,"2012-07-10",1,7,20,84
0,0.89,0.64,0,3,1,3,1,"2012-07-11",1,7,5,46
0.1343,0.58,0.76,0,3,1,3,2,"2012-07-11",1,7,11,234
0.194,0.38,0.8,0,3,1,3,1,"2012-07-11",1,7,16,414
0.2239,0.58,0.72,0,3,1,3,1,"2012-07-11",1,7,21,397
0.2537,0.58,0.72,0,3,1,3,1,"2012-07-11",1,7,22,249
0.0896,0.73,0.64,0,4,1,3,1,"2012-07-12",1,7,6,184
0.1343,0.45,0.76,0,4,1,3,1,"2012-07-12",1,7,18,825
0,0.61,0.66,0,5,1,3,2,"2012-07-13",1,7,4,14
0,0.54,0.72,0,5,1,3,1,"2012-07-13",1,7,21,303
0.1343,0.79,0.72,0,6,0,3,1,"2012-07-14",1,7,18,357
0.0896,0.84,0.72,0,6,0,3,1,"2012-07-14",1,7,20,359
0.1343,0.83,0.68,0,0,0,3,1,"2012-07-15",1,7,6,18
0.1642,0.52,0.82,0,0,0,3,1,"2012-07-15",1,7,11,456
0.1343,0.49,0.84,0,1,1,3,1,"2012-07-16",1,7,12,239
0.2836,0.49,0.84,0,1,1,3,1,"2012-07-16",1,7,13,244
0.5821,0.66,0.76,0,1,1,3,3,"2012-07-16",1,7,16,392
0.1343,0.66,0.76,0,1,1,3,1,"2012-07-16",1,7,21,331
0,0.62,0.72,0,2,1,3,1,"2012-07-17",1,7,4,11
0.194,0.33,0.9,0,2,1,3,1,"2012-07-17",1,7,18,778
0.1343,0.66,0.74,0,3,1,3,1,"2012-07-18",1,7,3,9
0.1343,0.7,0.72,0,3,1,3,1,"2012-07-18",1,7,4,7
0.1045,0.62,0.78,0,3,1,3,1,"2012-07-18",1,7,8,680
0,0.33,0.94,0,3,1,3,1,"2012-07-18",1,7,13,207
0.0896,0.62,0.74,0,3,1,3,1,"2012-07-18",1,7,20,370
0.0896,0.66,0.74,0,4,1,3,1,"2012-07-19",1,7,0,68
0.1045,0.55,0.8,0,4,1,3,1,"2012-07-19",1,7,11,221
0.1343,0.89,0.66,0,5,1,3,1,"2012-07-20",1,7,1,11
0.1642,0.89,0.66,0,5,1,3,2,"2012-07-20",1,7,6,133
0.3284,0.83,0.62,0,5,1,3,3,"2012-07-20",1,7,21,125
0.2836,0.83,0.62,0,6,0,3,3,"2012-07-21",1,7,0,107
0.2537,0.83,0.62,0,6,0,3,2,"2012-07-21",1,7,1,74
0.2836,0.88,0.6,0,6,0,3,3,"2012-07-21",1,7,2,62
0.2836,0.88,0.58,0,6,0,3,3,"2012-07-21",1,7,4,21
0.2537,0.88,0.58,0,6,0,3,3,"2012-07-21",1,7,5,23
0.2537,0.88,0.58,0,6,0,3,3,"2012-07-21",1,7,6,18
0.2537,0.83,0.6,0,6,0,3,2,"2012-07-21",1,7,11,309
0.2537,0.88,0.6,0,6,0,3,2,"2012-07-21",1,7,14,347
0.1642,0.88,0.6,0,6,0,3,2,"2012-07-21",1,7,19,244
0.1045,0.88,0.6,0,0,0,3,2,"2012-07-22",1,7,0,116
0.1045,0.66,0.72,0,0,0,3,1,"2012-07-22",1,7,14,619
0.1045,0.66,0.72,0,0,0,3,1,"2012-07-22",1,7,15,630
0.1642,0.79,0.68,0,0,0,3,1,"2012-07-22",1,7,23,129
0.194,0.89,0.66,0,1,1,3,1,"2012-07-23",1,7,1,32
0.0896,0.94,0.66,0,1,1,3,2,"2012-07-23",1,7,3,4
0.194,0.55,0.8,0,1,1,3,1,"2012-07-23",1,7,15,285
0.194,0.62,0.74,0,1,1,3,1,"2012-07-23",1,7,22,213
0.2239,0.66,0.74,0,2,1,3,1,"2012-07-24",1,7,21,382
0.1642,0.65,0.64,0,3,1,3,1,"2012-07-25",1,7,5,62
0,0.33,0.76,0,3,1,3,1,"2012-07-25",1,7,11,282
0.1642,0.31,0.78,0,3,1,3,1,"2012-07-25",1,7,13,315
0.0896,0.31,0.78,0,3,1,3,1,"2012-07-25",1,7,15,322
0.1343,0.33,0.76,0,3,1,3,1,"2012-07-25",1,7,19,705
0.2239,0.65,0.66,0,4,1,3,1,"2012-07-26",1,7,1,37
0.2239,0.69,0.66,0,4,1,3,1,"2012-07-26",1,7,3,11
0.4179,0.45,0.9,0,4,1,3,1,"2012-07-26",1,7,17,746
0.2537,0.5,0.86,0,4,1,3,1,"2012-07-26",1,7,20,449
0.1343,0.79,0.7,0,5,1,3,1,"2012-07-27",1,7,2,29
0.3284,0.47,0.84,0,5,1,3,1,"2012-07-27",1,7,11,254
0.1045,0.59,0.78,0,5,1,3,1,"2012-07-27",1,7,20,360
0.1045,0.59,0.78,0,5,1,3,1,"2012-07-27",1,7,21,262
0.1343,0.59,0.78,0,5,1,3,1,"2012-07-27",1,7,22,202
0.2537,0.39,0.86,0,6,0,3,1,"2012-07-28",1,7,14,500
0.0896,0.78,0.66,0,6,0,3,1,"2012-07-28",1,7,22,280
0.0896,0.83,0.66,0,6,0,3,1,"2012-07-28",1,7,23,211
0.2239,0.69,0.66,0,0,0,3,1,"2012-07-29",1,7,3,59
0,0.62,0.74,0,0,0,3,1,"2012-07-29",1,7,10,385
0.1045,0.66,0.74,0,0,0,3,1,"2012-07-29",1,7,20,306
0,0.7,0.7,0,0,0,3,1,"2012-07-29",1,7,23,104
0.0896,0.74,0.7,0,1,1,3,1,"2012-07-30",1,7,0,64
0.2239,0.66,0.74,0,1,1,3,2,"2012-07-30",1,7,10,193
0.2239,0.49,0.8,0,1,1,3,1,"2012-07-30",1,7,14,258
0.1642,0.52,0.82,0,1,1,3,1,"2012-07-30",1,7,19,668
0.2239,0.58,0.76,0,2,1,3,1,"2012-07-31",1,7,16,405
